OrderID (PK),OrderDate,CustomerID (fk),StaffID(fk)
05-52-88-8C-E7-F6,2020-10-08,142,101
60-32-D6-97-9E-25,2020-04-10,656,101
23-6B-9E-7C-F2-AA,2020-08-16,549,102
FB-0D-4E-5C-8E-61,2020-06-30,570,103
88-11-07-F9-0E-07,2020-03-13,329,102
9D-F1-DD-12-E8-9A,2020-03-14,155,103
EE-39-35-39-03-D9,2020-05-22,444,103
A0-91-60-AC-58-68,2020-11-21,307,102
A3-E7-4A-56-33-43,2020-03-03,209,101
57-CE-0F-00-8C-72,2020-06-12,282,102
86-97-29-BA-16-9B,2020-09-19,54,102
2B-6C-81-19-6A-AC,2020-04-17,862,102
F6-89-26-FC-53-3E,2020-02-24,538,101
72-04-46-20-60-86,2020-09-17,742,102
46-BC-BC-1A-FB-97,2020-04-22,17,103
2C-56-04-AD-A1-B3,2020-12-01,890,103
94-37-2F-F4-99-86,2020-02-29,335,101
31-3F-61-79-2C-A8,2020-12-23,999,102
0E-DB-06-D3-A0-C0,2020-05-04,659,103
FF-AC-55-AF-A4-16,2020-07-07,724,102
72-3B-93-3E-61-95,2020-05-17,903,102
4A-9C-24-84-63-B5,2020-10-07,565,102
86-2B-F4-30-A5-97,2020-07-08,374,102
F5-1B-99-59-0E-15,2020-04-03,734,103
6E-EA-AE-4F-4B-2C,2020-06-16,323,102
58-61-7F-E3-60-15,2020-10-11,532,103
E2-6B-87-E0-FF-05,2020-01-13,543,103
A3-CD-7F-E9-C9-F4,2020-09-19,458,101
82-90-93-9F-5C-3E,2020-02-24,715,102
2A-78-C3-96-3E-74,2020-04-09,781,102
68-7A-CA-99-AA-33,2020-08-05,186,101
DB-62-62-72-FE-0E,2020-05-15,692,102
FB-44-50-A8-A4-12,2020-04-12,45,103
A5-76-04-B4-62-3B,2020-10-20,583,101
87-1F-43-D6-BD-F4,2020-11-16,18,102
F3-F8-F2-26-F0-C0,2020-06-18,377,101
64-87-E5-52-CF-84,2020-04-20,570,103
7E-A1-CD-DA-BC-6E,2020-03-30,353,103
3F-5A-BC-1F-DC-2F,2020-04-07,458,103
F4-29-A6-F0-65-F6,2020-07-16,567,103
30-CF-DB-DF-B1-64,2020-10-11,209,101
01-68-11-CE-4E-85,2020-11-12,617,101
D7-1C-32-6C-91-41,2020-09-24,895,102
AD-CC-AA-CF-97-4F,2020-01-18,682,102
D1-5B-55-34-30-09,2020-05-30,549,102
E4-9C-75-D9-B5-2F,2020-03-10,49,102
A7-3C-79-E5-99-F8,2020-07-26,388,101
AD-5E-74-B7-EA-14,2020-03-07,614,103
BE-60-67-D1-62-F1,2020-07-15,747,101
42-74-60-60-20-D8,2020-05-30,669,103
C8-B1-58-8A-7A-4F,2020-10-10,597,102
86-E6-E4-B3-D9-A1,2020-05-07,207,101
1D-A8-72-3B-CF-10,2020-09-09,777,103
16-6D-EB-0C-B7-52,2020-11-14,155,101
71-C6-FB-A8-9D-49,2020-12-05,95,103
5A-D6-12-64-34-4C,2020-11-25,4,101
1A-80-3C-D8-68-E2,2020-01-18,50,101
F0-24-0E-B8-65-38,2020-05-11,632,102
2B-3C-33-81-AA-C1,2020-06-28,118,103
52-1B-37-65-6E-9C,2020-10-28,971,101
B5-9C-70-0C-55-DC,2020-06-17,319,101
D8-D3-14-57-FE-E2,2020-02-14,684,101
D0-09-DA-5F-14-30,2020-09-21,231,103
58-09-05-28-A2-E2,2020-06-10,476,101
1C-63-C5-01-F5-D0,2020-11-05,882,101
43-FD-20-BF-4C-51,2020-07-27,202,101
F4-69-9F-C3-E8-F0,2020-06-06,569,103
F5-98-FC-6C-45-5D,2020-04-29,251,101
76-8A-63-79-20-06,2020-10-08,579,103
AD-27-FA-18-26-41,2020-10-26,606,102
D5-38-90-9F-40-C6,2020-08-10,711,103
EC-9D-2E-AB-27-8A,2020-07-25,893,102
0D-81-4E-C3-A5-48,2020-10-16,523,101
C2-03-39-A2-2A-03,2020-08-16,893,103
8F-4A-2D-60-E2-9C,2020-12-07,69,101
BC-B1-F1-6C-DB-A8,2020-09-26,869,102
4C-E5-F0-BC-EC-1B,2020-04-27,279,102
49-60-A3-43-33-C3,2020-10-12,414,102
E1-3C-7F-25-B3-3D,2020-08-29,431,101
6C-3C-02-4F-15-4B,2020-01-13,599,102
90-3A-21-84-AC-29,2020-03-26,918,103
D3-90-B5-66-DB-99,2020-04-12,210,101
90-78-BE-18-A1-C6,2020-12-28,441,102
9E-EC-C9-82-F7-3E,2020-05-09,225,103
5F-14-08-2C-5B-5D,2020-08-17,961,101
21-DB-10-53-FB-ED,2020-02-18,191,102
2E-C8-C3-E3-26-FD,2020-12-21,457,101
40-99-79-3B-98-10,2020-03-26,651,102
C3-DA-D1-B9-BD-F9,2020-08-25,259,102
94-76-61-EE-0C-C7,2020-02-03,116,102
11-51-47-01-57-15,2020-05-07,518,102
1F-BA-24-FD-10-D6,2020-02-25,681,102
B4-DF-04-C4-C2-0D,2020-08-16,17,101
B9-D0-C4-E2-19-D0,2020-06-11,217,103
E5-F3-06-2E-62-A3,2020-01-11,481,101
EB-AF-5E-45-C3-AB,2020-02-08,125,101
1F-AC-B4-B1-4C-26,2020-04-30,704,101
04-B6-D1-8B-C2-85,2020-11-21,160,101
2A-A9-28-BF-93-79,2020-01-18,303,103
D6-D5-68-CE-B0-D9,2020-01-26,383,101
CD-9C-00-DF-04-1F,2020-04-02,818,102
1C-AD-21-E6-19-AA,2020-12-11,640,101
B7-3D-A3-6A-B6-E0,2020-05-23,899,101
29-25-45-05-D4-11,2020-07-06,168,101
65-B8-78-36-54-6F,2020-06-18,607,101
A8-E2-CC-32-13-44,2020-03-14,69,103
AA-31-B9-CD-1B-5D,2020-12-01,975,102
91-D0-49-3A-32-88,2020-10-06,829,103
88-B9-E3-94-86-53,2020-04-08,926,103
CD-62-EE-3B-F6-CA,2020-07-14,512,101
B2-B2-96-F3-F5-BD,2020-02-12,746,103
72-B6-BA-70-3F-0F,2020-06-26,585,103
F0-5D-F0-55-FB-99,2020-10-11,9,101
57-D3-36-BE-D6-F6,2020-07-13,818,103
3F-89-A8-CB-79-30,2020-08-17,712,101
32-3D-67-6F-72-8F,2020-01-21,274,101
5A-FA-A6-F2-58-FC,2020-03-06,289,103
44-D8-6D-D2-08-ED,2020-04-30,318,101
B2-E2-76-04-D0-A2,2020-09-24,8,103
0B-08-A8-B3-45-95,2020-07-03,222,101
38-05-37-9A-21-B2,2020-08-01,416,102
7D-FE-42-7C-56-A8,2020-01-04,516,102
2D-EB-2B-69-55-A0,2020-08-17,63,101
80-DF-9C-4D-88-CA,2020-11-04,154,103
40-3F-8E-AA-E7-8C,2020-01-13,475,101
33-61-82-09-52-43,2020-04-13,209,102
F6-17-73-2F-0D-78,2020-04-21,450,101
80-34-39-9D-B5-B0,2020-01-30,490,101
01-3A-77-D9-67-94,2020-09-04,426,102
F4-19-A6-3E-06-5E,2020-11-14,945,103
44-79-6C-78-84-D9,2020-10-01,2,101
09-D2-FC-06-74-EE,2020-01-19,820,102
AC-AA-A2-0C-72-F8,2020-09-06,918,103
23-FD-CF-00-DA-F4,2020-06-03,717,103
43-25-2E-F2-A2-C6,2020-06-03,92,102
10-9E-27-47-F4-9D,2020-04-15,492,101
E4-98-4D-30-EE-C4,2020-03-12,681,102
A7-6E-29-7A-F9-57,2020-12-11,434,101
16-CD-C3-12-2D-73,2020-10-02,735,103
3C-20-2C-EE-56-34,2020-01-03,234,101
26-B1-63-FC-0B-DB,2020-03-07,789,102
CF-6C-A0-1D-88-06,2020-02-16,249,103
A2-C0-4D-14-FB-E1,2020-03-16,887,101
58-86-E6-9A-8B-7A,2020-09-20,556,102
01-6B-D8-4D-51-2A,2020-03-09,650,103
27-C9-78-B9-0C-4A,2020-09-14,856,102
39-25-2A-31-25-08,2020-05-02,921,102
5D-A8-F7-0B-A1-B0,2020-09-23,78,102
D4-45-E9-EF-55-F9,2020-08-13,233,103
A4-C7-A4-B6-84-8E,2020-09-15,249,101
CB-99-26-3C-70-EF,2020-06-14,868,102
27-CA-62-38-C5-93,2020-06-05,280,103
27-D3-32-BD-D6-8D,2020-10-08,288,103
D4-C8-38-AC-9D-45,2020-02-27,284,103
43-52-AE-9B-A9-A7,2020-11-19,395,103
68-0C-3C-6A-E7-B3,2020-08-14,936,103
66-F5-6E-46-9B-13,2020-04-12,576,102
84-A9-20-41-FE-DD,2020-01-05,659,101
E0-11-96-F9-8B-CF,2020-07-27,899,102
56-2B-2C-F3-26-A5,2020-08-21,644,103
D3-14-69-05-1E-D0,2020-02-11,39,101
BF-B8-55-35-BC-D1,2020-12-29,844,103
48-DA-4B-CB-C7-A9,2020-07-29,213,101
B9-CF-A8-9D-11-BC,2020-09-09,641,103
E1-77-59-CB-B2-A3,2020-09-09,648,102
CA-EE-AF-B8-BE-83,2020-02-18,282,102
B8-EA-0A-84-49-01,2020-09-03,806,103
5E-17-44-FD-33-60,2020-12-20,697,101
92-A8-1E-92-BB-FA,2020-10-18,471,101
77-F9-78-97-42-CD,2020-02-26,713,102
51-1C-97-90-F0-EE,2020-09-24,209,102
9C-48-08-D6-7D-90,2020-10-17,96,102
7C-9E-30-AF-39-CC,2020-12-07,744,101
59-2D-CC-6E-B2-61,2020-11-19,759,103
9D-81-6F-E5-E9-7F,2020-01-03,858,102
3C-52-DE-D9-C3-F5,2020-09-19,740,103
7F-FD-FD-FD-33-5F,2020-08-12,688,102
74-DF-BB-88-E6-8D,2020-07-16,920,101
BD-A2-4E-BD-14-76,2020-09-08,586,101
56-14-27-BF-2B-6A,2020-11-22,247,103
CD-79-F6-2C-04-D9,2020-12-19,111,101
60-BB-F8-0B-9D-8A,2020-07-21,774,102
63-9E-D6-C9-F1-06,2020-05-08,162,101
4D-C7-E9-AA-E4-B6,2020-07-26,424,101
13-6C-75-62-53-16,2020-10-08,973,101
5D-79-E6-FD-CF-72,2020-02-08,382,103
48-83-1B-ED-85-47,2020-06-22,124,102
B8-39-AE-2D-99-E0,2020-07-16,907,102
87-72-2C-B1-85-D6,2020-10-23,529,103
72-74-48-2A-F4-1B,2020-09-04,489,103
F7-0C-06-AA-DA-93,2020-02-08,873,103
38-18-91-0F-C6-05,2020-04-23,171,101
0A-E8-0C-6F-21-EE,2020-08-17,689,101
5D-DE-B6-37-32-B4,2020-12-11,892,103
3F-E5-EF-DB-D4-5A,2020-03-22,877,103
65-2E-22-20-F5-DA,2020-07-03,218,102
68-B9-C1-14-65-14,2020-08-18,55,103
C5-72-4E-91-E3-A0,2020-10-14,358,102
3A-26-BC-5A-2C-DB,2020-12-20,489,101
2E-8F-92-1E-28-8D,2020-11-01,18,101
5C-3C-AC-26-36-F2,2020-05-18,762,103
CF-26-9E-82-CC-30,2020-03-11,318,101
2C-84-89-44-A7-B8,2020-04-04,159,101
6B-32-A7-28-39-28,2020-10-08,702,103
68-DE-3E-E5-39-98,2020-05-07,125,103
7C-CA-BE-4C-A2-8D,2020-09-08,407,102
F3-ED-37-01-42-2F,2020-09-25,804,102
55-47-61-D6-5C-C6,2020-03-12,402,101
76-7B-59-0C-88-5E,2020-03-15,130,102
17-BB-8F-E8-DD-0C,2020-01-28,4,102
6E-80-DB-10-74-C3,2020-05-03,807,102
E1-B0-A6-9F-7D-A5,2020-08-19,784,101
A7-23-BC-E5-B5-DA,2020-11-14,181,101
C6-8F-69-7D-06-E8,2020-09-20,701,101
42-60-94-7D-86-82,2020-11-09,75,103
1D-FC-BD-5B-C7-A6,2020-01-16,757,101
42-C3-44-62-F8-E8,2020-02-07,664,101
71-E1-64-6B-46-AE,2020-08-04,543,101
D1-B3-54-6F-DE-92,2020-10-27,797,103
A2-45-A9-52-70-1F,2020-07-05,303,103
D9-A7-9D-27-EF-A7,2020-01-20,169,101
D6-2D-DA-04-1C-BD,2020-06-27,689,103
81-44-C7-F3-31-A0,2020-10-12,709,101
0B-6F-C1-D2-84-47,2020-03-16,25,101
00-02-50-2B-AE-CA,2020-12-06,654,101
51-50-DE-E7-B8-7A,2020-11-10,640,103
F2-69-D1-85-BB-2C,2020-05-01,895,102
86-1D-34-78-9F-C7,2020-06-01,20,103
1D-99-24-C0-33-4E,2020-07-17,572,101
5F-65-16-F3-7B-55,2020-02-03,259,102
A9-F6-3A-81-EB-EE,2020-10-11,336,102
27-13-90-CA-3A-69,2020-09-16,237,102
C3-5F-7F-E1-47-AB,2020-03-02,897,102
3A-57-AD-14-C0-8C,2020-04-30,223,102
06-78-A9-90-E1-93,2020-10-06,867,103
A2-6E-C4-F3-20-7E,2020-07-06,192,103
F3-72-7C-CF-A0-1D,2020-05-22,341,103
7C-D4-73-B8-68-EA,2020-11-18,738,103
79-5F-A2-A3-22-5D,2020-10-31,874,103
F7-50-72-A9-97-C9,2020-12-26,155,102
50-34-EC-13-F9-9A,2020-09-19,847,103
BB-62-77-01-E1-9D,2020-08-27,193,103
73-7F-4F-99-DE-A8,2020-05-06,589,102
36-D7-98-AB-9C-E4,2020-10-14,271,102
D7-50-A8-D5-99-FC,2020-02-08,464,103
95-B9-29-BD-E4-42,2020-07-15,280,103
48-E0-94-2F-45-D3,2020-06-02,573,102
43-1B-C9-11-56-6D,2020-10-16,724,102
E9-7E-72-28-5C-50,2020-08-05,665,101
F1-97-36-82-A5-0A,2020-11-23,474,102
33-19-A1-5E-30-90,2020-01-06,549,103
4E-F2-CF-7C-6A-97,2020-07-20,897,103
44-81-AE-7E-B7-4E,2020-08-17,25,101
E3-34-7A-8C-6F-9B,2020-08-04,967,101
96-87-DB-2C-70-CD,2020-02-10,554,103
DA-60-9C-62-54-43,2020-01-28,492,101
A5-45-AC-13-CC-7E,2020-06-30,809,101
E7-C3-49-E1-46-84,2020-01-20,987,103
59-8B-06-03-CA-56,2020-10-08,928,101
03-5C-E9-79-71-61,2020-02-12,524,103
06-92-E5-E3-6A-AD,2020-12-20,193,103
F5-40-64-DC-AA-76,2020-11-30,916,103
6B-C8-DE-F5-64-40,2020-11-17,673,102
0E-91-57-BB-25-33,2020-06-07,509,102
2F-A0-8F-75-82-04,2020-02-22,532,103
D3-DB-B3-B3-80-55,2020-07-08,217,102
32-C1-E8-9B-3B-B0,2020-03-28,102,103
44-65-3A-58-1E-49,2020-07-18,282,102
BD-36-7E-B7-09-2B,2020-08-30,447,102
08-33-C3-D6-EF-42,2020-03-26,899,102
5F-D7-0A-C8-1B-F8,2020-01-17,83,102
82-40-D4-EA-FA-1D,2020-02-01,206,103
D1-2D-BB-D8-D4-9C,2020-06-16,922,101
3E-32-71-B5-47-58,2020-08-01,687,102
21-C0-F8-A2-1D-A8,2020-09-03,155,102
DC-31-61-0D-4D-39,2020-08-18,643,103
B9-AB-40-58-11-DC,2020-06-07,992,102
07-BB-14-F7-BA-A0,2020-06-15,124,101
17-DA-C9-6A-E4-D1,2020-05-06,612,101
7B-2A-0C-96-59-67,2020-01-12,785,103
84-54-F6-C5-E0-66,2020-03-11,597,103
47-55-0F-B0-BF-E2,2020-05-13,232,103
F5-53-13-86-98-26,2020-05-28,81,103
D1-E5-44-4F-62-2E,2020-03-02,584,101
1A-DF-CD-06-00-69,2020-04-11,709,103
B1-78-AE-3B-43-F3,2020-02-28,409,103
7B-91-5D-0A-D8-D7,2020-09-28,371,101
6E-7D-5C-62-58-3B,2020-02-13,895,102
13-64-65-FD-98-14,2020-09-11,939,101
25-20-0C-49-67-36,2020-12-04,358,103
9A-44-C2-2E-0E-60,2020-06-03,942,101
18-5B-3D-1D-0E-AE,2020-07-31,786,102
DE-2E-58-D8-47-74,2020-08-14,237,103
DF-A8-CB-7E-A8-04,2020-02-07,902,101
29-22-CA-D7-8B-15,2020-05-04,638,101
87-27-20-F7-D8-72,2020-10-15,74,101
C2-A2-6E-D4-8E-E0,2020-03-30,289,103
8A-87-DA-85-21-C3,2020-02-22,957,103
40-AA-91-AD-14-60,2020-04-14,600,103
3E-BD-32-6D-14-02,2020-03-22,21,103
85-0B-8D-6B-77-39,2020-02-28,122,102
42-0A-17-FB-2D-1C,2020-11-10,525,102
00-D8-18-3B-CD-0C,2020-10-15,839,101
A2-2B-EF-9F-0F-CE,2020-09-23,824,103
0F-3F-3B-AE-85-F8,2020-04-18,894,101
F7-88-67-C7-8E-97,2020-03-23,370,101
5D-D2-39-1E-2A-CD,2020-08-24,775,103
18-9A-F6-F9-2F-DE,2020-05-17,471,101
1A-D5-1E-FD-9A-E0,2020-01-30,176,102
12-B2-E8-DB-AC-3A,2020-05-09,632,101
52-DC-97-39-3F-B9,2020-07-31,693,102
C0-F1-04-0A-AB-4C,2020-06-22,584,102
41-4C-76-57-58-5A,2020-11-26,190,103
A4-08-C5-94-32-2F,2020-08-10,302,102
43-68-A1-95-35-3F,2020-11-09,63,103
FE-25-B9-3F-D6-41,2020-12-03,778,102
33-77-B0-5D-A9-6B,2020-08-30,540,102
C2-98-20-C4-44-9F,2020-03-20,56,103
D5-E8-F4-41-03-A2,2020-10-07,259,103
E6-F5-0B-77-E4-8A,2020-04-06,594,101
4D-F2-4C-92-BF-57,2020-11-17,614,101
51-18-AF-EF-58-B3,2020-09-03,526,103
D5-7C-E9-B0-E6-1D,2020-07-20,377,103
CF-9E-DD-D9-E0-E5,2020-09-14,290,102
68-33-E3-58-C5-92,2020-06-18,968,102
24-C7-A5-22-96-0E,2020-10-18,927,102
A5-AC-C1-23-F7-BF,2020-12-30,915,101
C5-BA-98-CC-6E-81,2020-11-30,801,103
87-CD-F4-7C-04-4A,2020-09-09,709,101
7F-AC-78-27-D2-B0,2020-03-24,17,101
E8-50-20-BB-83-59,2020-04-05,93,103
CA-62-BD-E2-F5-77,2020-05-02,94,101
4B-4D-0D-80-AB-1F,2020-05-30,388,103
D4-38-B6-53-B1-47,2020-07-23,130,101
E0-1E-9F-94-6D-1F,2020-06-25,59,102
67-A4-FE-2E-54-CD,2020-09-15,756,103
55-83-E7-99-2F-F5,2020-03-28,913,103
3A-BE-7C-61-DA-3F,2020-07-29,291,101
8D-65-A3-30-24-23,2020-07-14,924,101
0E-AE-D9-74-91-B8,2020-05-31,921,102
19-D1-63-C7-63-55,2020-08-15,223,103
30-A1-87-79-37-BA,2020-11-09,471,101
47-B0-1A-E6-A2-47,2020-02-01,414,102
27-E9-7F-45-7F-B8,2020-04-27,66,102
D9-D3-0A-40-4F-CF,2020-05-09,430,103
FC-CF-47-CB-BE-B4,2020-06-03,735,102
FC-39-C5-21-77-CB,2020-04-06,215,101
69-F5-A1-20-3E-35,2020-06-13,386,101
61-7F-75-56-14-15,2020-12-11,708,101
2A-39-FC-7B-35-D8,2020-11-02,949,102
49-F1-0B-31-FF-D0,2020-01-07,797,103
13-F3-F7-4E-C9-06,2020-10-07,63,103
73-27-59-2E-B8-1E,2020-01-16,699,101
D1-BD-D4-1B-4C-73,2020-11-09,28,102
F3-DC-6C-05-81-C6,2020-05-19,231,102
75-40-3F-DE-16-29,2020-09-12,756,101
52-F3-88-EB-14-21,2020-05-10,673,101
48-79-2E-BD-7B-22,2020-12-02,339,101
6F-57-37-1A-D5-91,2020-06-20,595,103
15-62-73-CD-6A-48,2020-02-24,398,101
92-CA-98-38-3D-FE,2020-08-10,878,101
1E-21-56-6C-82-DE,2020-09-06,959,103
39-7A-2A-85-3D-EF,2020-01-27,334,103
E2-78-73-8C-A9-9B,2020-01-27,922,101
F7-43-7C-E2-FE-0E,2020-04-27,205,102
FA-36-2A-DE-02-CE,2020-10-07,120,101
3C-6E-D2-9D-41-90,2020-01-19,247,102
CC-2A-03-B5-5C-4A,2020-05-30,155,101
6C-E7-B7-4A-EC-D1,2020-12-14,139,101
3B-2B-46-2D-DE-92,2020-12-06,794,101
5F-5B-9C-4C-A3-A7,2020-11-11,15,101
D9-87-AC-A5-AD-B7,2020-07-12,488,101
22-27-79-F9-70-35,2020-08-15,287,103
DF-A3-ED-FC-FB-B0,2020-05-26,591,103
25-CB-8A-E7-E9-46,2020-05-17,140,101
84-C3-6C-99-16-F8,2020-04-28,491,102
4E-35-C3-F5-F3-BE,2020-09-04,791,101
E9-CC-D1-AA-30-38,2020-06-18,627,102
17-AC-74-F9-E7-E4,2020-08-03,253,101
BE-7D-F1-7C-FC-5C,2020-03-02,374,103
A4-15-41-6D-18-A6,2020-04-03,838,103
0E-26-C4-DB-6B-8B,2020-07-01,741,101
FF-0C-48-F4-3A-63,2020-06-20,319,101
8F-6F-39-5D-05-31,2020-01-12,452,103
12-E4-F9-8B-B6-D6,2020-08-22,750,101
9A-82-DC-34-30-17,2020-01-24,437,103
11-FE-5D-E8-15-EE,2020-02-07,918,103
69-DB-F5-CF-14-AD,2020-06-28,48,103
08-02-99-A4-1E-4D,2020-08-22,390,102
B5-8E-C7-AE-79-81,2020-05-12,123,101
17-5C-06-FD-9E-69,2020-12-28,132,102
B9-EB-A9-30-45-39,2020-11-19,120,102
FB-92-12-65-FD-AF,2020-06-07,633,102
9F-99-48-D3-BD-40,2020-07-15,685,103
13-4C-F2-14-23-2A,2020-03-23,131,103
69-07-80-77-FE-34,2020-04-07,261,103
5F-4E-B4-55-E2-B4,2020-10-06,217,103
4A-80-5C-56-58-96,2020-04-23,125,101
AC-5E-13-01-A3-D6,2020-09-27,143,101
4B-C8-B4-AF-22-60,2020-01-08,404,103
30-C7-AE-35-6F-A2,2020-03-03,344,101
5C-E0-1C-3E-F2-4F,2020-01-25,372,101
F8-D3-1A-4C-32-2C,2020-11-11,312,102
9F-28-14-26-38-7B,2020-10-28,25,103
4A-4F-88-14-B7-7C,2020-06-28,964,102
B1-CC-5A-92-95-D1,2020-12-18,287,103
A9-38-C6-5E-02-CF,2020-05-17,84,102
05-5C-6B-88-05-DE,2020-12-16,878,102
2D-86-AF-0D-53-96,2020-04-29,833,103
B2-A7-8B-9D-57-1A,2020-01-12,726,103
46-62-39-B9-32-27,2020-01-18,285,103
AE-51-12-67-98-58,2020-02-23,431,102
DA-6A-97-D8-5B-FD,2020-02-11,64,103
53-27-0C-8F-C2-DD,2020-07-13,450,103
76-BE-21-58-22-B2,2020-05-11,46,101
7C-8E-31-F3-CA-8C,2020-05-04,336,103
51-58-B4-C3-D3-A8,2020-09-20,995,101
F2-1A-6C-2E-C8-20,2020-08-11,497,101
02-36-63-D3-55-51,2020-03-05,342,101
30-D5-96-D3-8B-75,2020-05-02,970,102
FC-BD-DE-89-6F-52,2020-06-20,585,103
14-52-9C-44-E1-8A,2020-03-15,418,102
BD-6D-30-F5-44-78,2020-11-21,93,102
63-E7-DA-1E-98-AA,2020-01-16,246,102
82-BF-99-F9-25-05,2020-07-14,486,101
0A-6B-36-6F-64-89,2020-07-30,996,103
95-62-7C-6E-9A-29,2020-09-08,610,103
78-93-BA-9F-BA-0C,2020-11-28,96,101
15-28-5D-0E-4D-9D,2020-05-10,527,101
63-8B-2A-6F-74-52,2020-07-02,235,101
DF-E3-5C-18-8D-94,2020-08-21,24,102
C8-5D-BC-64-BF-2D,2020-01-27,846,101
9D-28-60-EF-FA-7A,2020-01-13,707,101
B9-13-00-05-0E-DF,2020-07-30,205,102
A6-0D-B8-79-4F-06,2020-03-10,665,103
D3-B6-5A-A8-A7-A9,2020-08-01,276,101
2D-06-6A-28-7D-EA,2020-12-09,174,103
3D-9D-AE-81-7E-65,2020-07-18,788,102
EA-C9-AE-99-52-51,2020-05-11,60,102
17-1C-9D-4D-B4-67,2020-08-14,550,103
AB-D8-D1-8F-D4-4C,2020-04-15,84,101
64-4E-50-38-DA-DB,2020-09-22,596,102
D8-F8-9E-85-E8-06,2020-01-28,503,101
79-80-E8-A1-C6-48,2020-10-17,140,101
C7-AA-28-50-6F-41,2020-03-16,582,103
F3-0D-B3-67-1A-FB,2020-12-12,891,102
38-E0-47-FB-0A-1A,2020-04-12,849,102
B4-09-8A-84-91-35,2020-01-15,373,101
EC-01-D8-5C-50-C8,2020-10-25,337,102
96-25-C5-AA-40-5C,2020-02-17,249,103
E9-8C-0B-BB-7F-47,2020-12-13,149,102
A0-5B-3E-33-8F-00,2020-09-11,474,103
9F-00-DC-67-F2-F9,2020-07-11,612,102
FD-09-16-3F-D5-1E,2020-01-07,308,103
90-5D-49-0B-CC-53,2020-07-09,294,101
18-54-3D-9A-F5-09,2020-07-30,167,101
56-DB-8D-BE-41-20,2020-07-28,565,102
01-F7-B8-0A-2F-F9,2020-07-13,84,101
62-14-81-A5-00-96,2020-01-28,436,103
96-88-38-BA-FC-92,2020-01-27,735,102
E1-58-C0-EF-4A-DF,2020-04-28,852,102
27-01-67-A6-B3-8E,2020-05-25,839,103
E6-4F-3E-79-9E-4A,2020-08-04,593,101
C8-F6-D5-67-B8-05,2020-04-29,583,103
44-C8-D0-27-7C-10,2020-02-28,36,102
32-47-CF-8B-44-30,2020-01-20,922,101
0A-D2-8F-6C-1A-06,2020-03-09,584,103
ED-CA-DC-33-BF-F2,2020-07-30,967,103
F2-25-C3-D9-0D-5A,2020-02-28,297,102
AE-E5-25-3B-2F-2F,2020-12-31,894,101
E2-93-96-9C-C5-6D,2020-07-17,55,102
22-31-B4-46-A5-10,2020-02-04,425,101
50-21-CC-73-7A-62,2020-12-03,149,103
C6-1F-F9-A7-AF-60,2020-04-23,659,103
FB-EA-4F-9A-48-C5,2020-07-19,428,102
FB-DB-81-EE-6C-EF,2020-02-03,95,103
44-19-81-D7-E2-EF,2020-06-19,694,101
56-F2-F5-8D-E0-9A,2020-08-28,894,102
80-51-70-DC-C4-01,2020-10-13,553,101
BE-19-17-B2-67-62,2020-11-12,670,102
0E-05-AA-38-7E-08,2020-02-14,846,101
E3-60-1B-6F-5D-D1,2020-04-01,594,102
99-BD-5E-F4-E0-42,2020-12-06,517,101
B5-E0-42-A9-4E-A7,2020-12-01,325,101
80-7D-3E-0A-44-AF,2020-02-10,613,102
1F-63-6E-A7-AA-36,2020-10-09,900,102
47-B8-31-BC-72-0B,2020-03-17,969,101
F1-09-3E-FB-7B-31,2020-02-27,368,101
70-6C-B2-40-A0-46,2020-03-14,612,101
86-D0-15-06-82-8E,2020-09-16,912,102
D4-DF-23-1C-B7-72,2020-08-18,272,103
B0-E2-D2-D7-E6-A3,2020-03-25,710,102
40-9F-FA-11-BD-BE,2020-01-27,67,103
A4-FF-E6-C5-85-DE,2020-11-11,21,101
28-40-6C-EB-F9-30,2020-01-29,91,101
62-FD-63-DE-D6-80,2020-09-20,838,102
F9-DF-56-D3-8B-90,2020-03-30,770,101
CE-F3-33-8E-02-8B,2020-06-25,35,101
8B-48-AB-C6-B0-5E,2020-01-21,607,103
8A-10-91-96-F1-24,2020-06-17,28,102
D5-38-C8-B1-F4-76,2020-02-24,255,102
9E-CE-B0-1F-E8-11,2020-09-20,950,103
04-71-B4-C4-7E-9A,2020-09-10,236,103
AD-1C-86-2E-DA-38,2020-02-03,677,101
22-4D-C4-B2-D4-3B,2020-05-11,283,102
F3-67-CF-F0-98-F2,2020-02-27,486,103
5D-32-37-AA-A2-C4,2020-02-10,530,101
90-39-51-24-39-C8,2020-05-14,684,101
98-52-CC-98-3A-AF,2020-05-01,833,102
BC-D6-6D-2B-56-57,2020-03-04,205,101
AD-FB-C1-08-54-A7,2020-01-07,666,102
6C-DF-9B-40-DD-25,2020-10-26,47,103
E8-2B-36-FB-FA-7C,2020-01-23,198,101
7E-0B-FD-D2-1B-D8,2020-03-25,584,101
57-28-2A-C6-5E-B5,2020-05-14,740,102
C2-D6-EA-0B-92-99,2020-09-01,308,103
E2-BE-C9-B6-64-24,2020-09-27,630,103
47-E4-21-1C-35-2F,2020-03-13,190,102
FC-ED-14-E2-53-33,2020-10-09,739,101
5C-16-68-02-6D-C3,2020-08-20,897,101
37-2C-8D-1D-B1-6A,2020-10-19,959,103
45-5D-B1-72-91-B4,2020-08-31,463,101
9F-D5-D1-1F-F8-58,2020-07-20,629,101
